"PERSON_ID","FULLNAME","DOB","CURRENT_HEIGHT","CURRENT_WEIGHT","SEASON_ID","SQUAD_NAME","POSITION_NAME","JUMPER_NO","CAREER_MATCHES_PRE_2018"
294092,"Anthony McDonald-Tipungwuti","1993-04-22",171,78,2020,"Essendon","Gen Fwd",43,44
998102,"Andrew McGrath","1998-06-02",180,82,2020,"Essendon","Mid",1,21
997846,"Conor McKenna","1996-03-28",184,88,2020,"Essendon","Gen Def",45,33
280038,"Shaun McKernan","1990-09-01",198,98,2020,"Essendon","Key Fwd",44,52
1019156,"Ross McQuillan","1999-01-18",189,80,2020,"Essendon","Gen Fwd",39,0
992016,"Zach Merrett","1995-10-03",179,83,2020,"Essendon","Mid",7,81
1006097,"Irving Mosquito","2000-08-24",175,79,2020,"Essendon","Gen Fwd",22,0
998212,"Kobe Mutch","1998-03-18",187,84,2020,"Essendon","Gen Def",19,0
993817,"Darcy Parish","1997-07-25",180,80,2020,"Essendon","Mid",3,40
294068,"Andrew Phillips","1991-07-03",201,98,2020,"Essendon","Ruck",34,31
997078,"Mason Redman","1997-08-26",187,85,2020,"Essendon","Gen Def",27,3
1001026,"Jordan Ridley","1998-10-20",195,89,2020,"Essendon","Gen Def",14,0
295461,"Adam Saad","1994-07-23",178,76,2020,"Essendon","Gen Def",42,48
291783,"Dylan Shiel","1993-03-09",182,84,2020,"Essendon","Mid",9,112
291771,"Devon Smith","1993-05-20",176,78,2020,"Essendon","Mid",5,109
990606,"Will Snelling","1997-08-06",175,76,2020,"Essendon","Gen Fwd",40,1
294654,"James Stewart","1994-03-04",199,99,2020,"Essendon","Key Fwd",17,34
293884,"Jake Stringer","1994-04-25",192,94,2020,"Essendon","Key Fwd",25,89
291891,"Jacob Townsend","1993-06-20",187,84,2020,"Essendon","Gen Fwd",20,37
270951,"David Zaharakis","1990-02-21",182,77,2020,"Essendon","Gen Fwd",11,170
1004034,"Brandon Zerk-Thatcher","1998-08-25",195,89,2020,"Essendon","Key Def",30,0
296294,"Blake Acres","1995-10-07",189,91,2020,"Fremantle","Wing",9,44
295067,"James Aish","1995-11-08",183,78,2020,"Fremantle","Wing",11,55
998180,"Bailey Banfield","1998-02-26",190,93,2020,"Fremantle","Gen Fwd",41,0
296371,"Brett Bewley","1995-04-14",185,85,2020,"Fremantle","Mid-Fwd",34,0
298450,"Connor Blakely","1996-03-02",189,88,2020,"Fremantle","Mid",19,33
1002232,"Andrew Brayshaw","1999-11-08",185,85,2020,"Fremantle","Mid",8,0
1017984,"Isaiah Butters","2001-09-16",184,70,2020,"Fremantle","Gen Fwd",38,0
1006151,"Jason Carter","2000-01-11",182,82,2020,"Fremantle","Gen Def",35,0
1002239,"Adam Cerra","1999-10-07",187,85,2020,"Fremantle","Wing",5,0
280988,"Travis Colyer","1991-08-24",173,75,2020,"Fremantle","Gen Fwd",33,79
290823,"Reece Conca","1992-08-12",181,84,2020,"Fremantle","Gen Def",6,86
997033,"Brennan Cox","1998-08-13",195,97,2020,"Fremantle","Key Def",36,10
1002353,"Mitch Crowden","1999-04-28",175,87,2020,"Fremantle","Gen Fwd",12,0
998145,"Sean Darcy","1998-06-12",203,113,2020,"Fremantle","Ruck",4,8
1002372,"Hugh Dixon","1999-02-26",195,98,2020,"Fremantle","Key Fwd",17,0
998115,"Taylin Duman","1998-04-18",192,81,2020,"Fremantle","Gen Def",44,0
999321,"Michael Frederick","2000-05-17",183,72,2020,"Fremantle","Gen Fwd",43,0
291570,"Nat Fyfe","1991-09-18",191,93,2020,"Fremantle","Mid",7,138
1002354,"Stefan Giro","1999-03-10",176,79,2020,"Fremantle","Mid",42,0
295222,"Joel Hamling","1993-04-09",194,92,2020,"Fremantle","Key Def",21,45
1005988,"Liam Henry","2001-08-28",180,68,2020,"Fremantle","Gen Fwd",31,0
280336,"Stephen Hill","1990-05-01",182,84,2020,"Fremantle","Gen Def",32,190
296324,"Jesse Hogan","1995-02-12",195,99,2020,"Fremantle","Key Fwd",1,51
996580,"Ethan Hughes","1994-12-07",188,88,2020,"Fremantle","Gen Def",15,24
990740,"Rory Lobb","1993-02-09",207,105,2020,"Fremantle","Ruck",37,55
997933,"Griffin Logue","1998-04-13",194,100,2020,"Fremantle","Key Def",2,13
290817,"Brandon Matera","1992-03-11",175,77,2020,"Fremantle","Gen Fwd",3,101
995192,"Cam McCarthy","1995-04-01",194,90,2020,"Fremantle","Wing",23,40
1000980,"Lloyd Meek","1998-04-22",203,109,2020,"Fremantle","Ruck",30,0
240052,"David Mundy","1985-07-20",192,92,2020,"Fremantle","Mid",16,272
1003132,"Tom North","1999-02-14",185,86,2020,"Fremantle","Mid",24,0
1005831,"Dillon O'Reilly","2000-06-02",194,90,2020,"Fremantle","Key Def",46,0
298409,"Alex Pearce","1995-06-09",201,99,2020,"Fremantle","Key Def",25,21
1007854,"Jarvis Pina","2000-10-30",178,73,2020,"Fremantle","Gen Def",47,0
998659,"Luke Ryan","1996-02-06",186,92,2020,"Fremantle","Key Def",13,11
1000860,"Lachie Schultz","1997-11-30",178,78,2020,"Fremantle","Gen Fwd",28,0
1009420,"Caleb Serong","2001-02-09",179,81,2020,"Fremantle","Mid",22,0
1013611,"Sam Sturt","2000-05-12",188,76,2020,"Fremantle","Gen Fwd",27,0
992059,"Sam Switkowski","1996-11-20",179,74,2020,"Fremantle","Gen Fwd",39,0
293854,"Matt Taberner","1993-06-17",198,99,2020,"Fremantle","Key Fwd",20,53
1009381,"Leno Thomas","2001-05-12",181,73,2020,"Fremantle","Gen Def",48,0
993816,"Darcy Tucker","1997-01-23",185,85,2020,"Fremantle","Mid",18,31
1004850,"Luke Valente","2000-05-08",186,84,2020,"Fremantle","Mid",29,0
281007,"Michael Walters","1991-01-07",176,79,2020,"Fremantle","Mid-Fwd",10,111
1004437,"Tobe Watson","1997-12-03",190,85,2020,"Fremantle","Gen Def",45,0
294125,"Nathan Wilson","1993-01-07",185,79,2020,"Fremantle","Gen Def",14,77
1009256,"Hayden Young","2001-04-11",189,81,2020,"Fremantle","Gen Def",26,0
220001,"Gary Ablett","1984-05-14",182,87,2020,"Geelong Cats","Gen Fwd",4,302
994386,"Tom Atkins","1995-09-18",180,86,2020,"Geelong Cats","Gen Fwd",30,0
293883,"Jed Bews","1993-12-14",186,91,2020,"Geelong Cats","Gen Def",24,50
296733,"Mark Blicavs","1991-03-28",198,102,2020,"Geelong Cats","Key Def",46,110
1006101,"Oscar Brownless","2000-02-16",187,78,2020,"Geelong Cats","Gen Def",20,0
1006152,"Jordan Clark","2000-10-16",185,83,2020,"Geelong Cats","Gen Def",6,0
999326,"Brad Close","1998-07-30",181,71,2020,"Geelong Cats","Gen Fwd",45,0
298336,"Nakia Cockatoo","1996-10-23",186,92,2020,"Geelong Cats","Mid-Fwd",5,32
1002242,"Charlie Constable","1999-05-18",192,86,2020,"Geelong Cats","Mid",18,0
291526,"Luke Dahlhaus","1992-08-21",179,77,2020,"Geelong Cats","Gen Fwd",40,137
270917,"Patrick Dangerfield","1990-04-05",189,92,2020,"Geelong Cats","Mid-Fwd",35,202
1009229,"Sam De Koning","2001-02-26",202,87,2020,"Geelong Cats","Key Def",16,0
281065,"Mitch Duncan","1991-06-10",188,88,2020,"Geelong Cats","Mid",22,159
1017255,"Francis Evans","2001-08-23",182,78,2020,"Geelong Cats","Gen Fwd",31,0
1002228,"Lachie Fogarty","1999-04-01",180,76,2020,"Geelong Cats","Gen Fwd",13,0
298211,"Darcy Fort","1993-08-06",204,103,2020,"Geelong Cats","Ruck",28,0
1004870,"Zach Guthrie","1998-06-30",187,82,2020,"Geelong Cats","Gen Def",39,9
290550,"Cameron Guthrie","1992-08-19",187,87,2020,"Geelong Cats","Mid",29,128
261510,"Tom Hawkins","1988-07-21",198,103,2020,"Geelong Cats","Key Fwd",26,211
270326,"Lachie Henderson","1989-12-14",196,97,2020,"Geelong Cats","Key Def",25,158
1000937,"Jack Henry","1998-08-29",192,91,2020,"Geelong Cats","Gen Def",38,0
1008940,"Ben Jarvis","2000-07-27",190,85,2020,"Geelong Cats","Gen Fwd",10,0
294828,"Josh Jenkins","1989-02-08",200,107,2020,"Geelong Cats","Ruck",11,114
1004681,"Jacob Kennerley","2000-06-16",186,82,2020,"Geelong Cats","Mid",21,0
296291,"Jake Kolodjashnij","1995-08-09",193,94,2020,"Geelong Cats","Gen Def",8,47
997254,"Nathan Kreuger","1999-06-25",196,93,2020,"Geelong Cats","Key Fwd",15,0
294199,"Sam Menegola","1992-03-07",189,89,2020,"Geelong Cats","Wing",27,30
1004938,"Gryan Miers","1999-03-30",179,81,2020,"Geelong Cats","Gen Fwd",32,0
999824,"Quinton Narkle","1997-12-03",182,83,2020,"Geelong Cats","Mid",19,0
1007102,"Mark O'Connor","1997-01-17",191,88,2020,"Geelong Cats","Gen Def",42,2
1013977,"Stefan Okunbor","1998-08-12",191,89,2020,"Geelong Cats","Gen Def",43,0
298419,"Brandan Parfitt","1998-04-27",180,79,2020,"Geelong Cats","Mid",3,15
993798,"James Parsons","1997-04-12",190,83,2020,"Geelong Cats","Wing",34,20
1002220,"Esava Ratugolea","1998-07-24",198,104,2020,"Geelong Cats","Key Fwd",17,0
291357,"Gary Rohan","1991-06-07",189,95,2020,"Geelong Cats","Gen Fwd",23,95
1008202,"Blake Schlensog","2000-09-25",199,102,2020,"Geelong Cats","Key Fwd",36,0
250321,"Joel Selwood","1988-05-26",183,84,2020,"Geelong Cats","Mid",14,249
1004940,"Sam Simpson","1998-06-14",183,77,2020,"Geelong Cats","Gen Fwd",37,5
280317,"Rhys Stanley","1990-12-01",200,102,2020,"Geelong Cats","Ruck",1,100
1004948,"Cooper Stephens","2001-01-17",188,87,2020,"Geelong Cats","Mid",12,0
270912,"Jack Steven","1990-03-28",180,85,2020,"Geelong Cats","Mid-Fwd",9,154
291800,"Tom Stewart","1993-03-15",190,85,2020,"Geelong Cats","Gen Def",44,21
1008603,"Cameron Taheny","2001-08-03",185,80,2020,"Geelong Cats","Gen Fwd",41,0
999382,"Jake Tarca","2000-02-23",177,73,2020,"Geelong Cats","Gen Fwd",33,0
261497,"Harry Taylor","1986-06-12",195,96,2020,"Geelong Cats","Key Def",7,229
292511,"Zach Tuohy","1989-12-10",187,91,2020,"Geelong Cats","Wing",2,145
998130,"Ben Ainsworth","1998-02-10",178,77,2020,"Gold Coast Suns","Gen Fwd",9,13
1009199,"Noah Anderson","2001-02-17",191,86,2020,"Gold Coast Suns","Wing",15,0
1008882,"Charlie Ballard","1999-07-23",195,91,2020,"Gold Coast Suns","Key Def",10,0
998260,"Jack Bowes","1998-01-26",187,88,2020,"Gold Coast Suns","Gen Def",3,11
998129,"Will Brodie","1998-08-23",189,91,2020,"Gold Coast Suns","Mid-Fwd",7,3
1008454,"Connor Budarick","2001-04-06",175,74,2020,"Gold Coast Suns","Gen Def",35,0
1000068,"Chris Burgess","1995-11-26",191,94,2020,"Gold Coast Suns","Key Def",29,0
295446,"Sam Collins","1994-06-15",194,99,2020,"Gold Coast Suns","Key Def",25,14
1009334,"Matt Conroy","2000-11-07",199,94,2020,"Gold Coast Suns","Ruck",48,0
1005547,"Josh Corbett","1996-04-23",190,90,2020,"Gold Coast Suns","Key Fwd",19,0
1002331,"Jacob Dawson","1999-11-03",182,82,2020,"Gold Coast Suns","Gen Def",45,0
291753,"Sam Day","1992-09-06",197,99,2020,"Gold Coast Suns","Key Fwd",12,98
293713,"Brandon Ellis","1993-08-03",181,83,2020,"Gold Coast Suns","Wing",4,135
991953,"Corey Ellis","1996-10-09",184,78,2020,"Gold Coast Suns","Gen Def",17,23
999715,"Jy Farrar","1996-12-07",191,77,2020,"Gold Coast Suns","Gen Fwd",50,0
993799,"Brayden Fiorini","1997-08-22",186,85,2020,"Gold Coast Suns","Wing",8,15
1009260,"Sam Flanders","2001-07-24",183,82,2020,"Gold Coast Suns","Gen Fwd",26,0
1006110,"Sam Fletcher","2000-01-27",188,86,2020,"Gold Coast Suns","Mid",47,0
1006087,"Caleb Graham","2000-09-12",195,94,2020,"Gold Coast Suns","Key Def",46,0
281091,"Hugh Greenwood","1992-03-06",191,94,2020,"Gold Coast Suns","Mid",21,15
270512,"Pearce Hanley","1988-11-15",185,88,2020,"Gold Coast Suns","Gen Def",1,142
240254,"Jarrod Harbrow","1988-07-18",178,73,2020,"Gold Coast Suns","Gen Def",5,202
1002328,"Jacob Heron","1999-12-10",180,79,2020,"Gold Coast Suns","Gen Fwd",40,0
297456,"Nick Holman","1995-05-29",189,86,2020,"Gold Coast Suns","Gen Fwd",39,9
291964,"Jack Hombsch","1993-03-07",194,89,2020,"Gold Coast Suns","Key Def",20,84
293255,"George Horlin-Smith","1992-12-22",188,82,2020,"Gold Coast Suns","Gen Def",33,47
996064,"Jesse Joyce","1997-08-17",191,84,2020,"Gold Coast Suns","Gen Def",38,28
1006144,"Ben King","2000-07-07",202,93,2020,"Gold Coast Suns","Key Fwd",34,0
294013,"Sean Lemmens","1994-11-02",184,81,2020,"Gold Coast Suns","Gen Fwd",23,69
1004095,"Jack Lukosius","2000-08-09",195,88,2020,"Gold Coast Suns","Gen Def",13,0
996464,"Darcy MacPherson","1997-10-29",174,79,2020,"Gold Coast Suns","Gen Fwd",44,12
1000044,"Jez McLennan","2000-09-07",185,85,2020,"Gold Coast Suns","Gen Def",43,0
290671,"Anthony Miles","1992-02-28",180,82,2020,"Gold Coast Suns","Mid",2,70
298272,"Touk Miller","1996-02-22",178,84,2020,"Gold Coast Suns","Mid",11,60
295942,"Jordan Murdoch","1992-03-23",190,86,2020,"Gold Coast Suns","Gen Def",31,92
1016116,"Patrick Murtagh","2000-02-11",196,98,2020,"Gold Coast Suns","Key Fwd",42,0
1007881,"Wil Powell","1999-08-26",185,78,2020,"Gold Coast Suns","Gen Def",27,0
1001195,"Izak Rankine","2000-04-23",179,82,2020,"Gold Coast Suns","Gen Fwd",22,0
1006108,"Mitch Riordan","2000-01-25",187,80,2020,"Gold Coast Suns","Mid",49,0
1005986,"Malcolm Rosas","2001-06-27",175,70,2020,"Gold Coast Suns","Gen Fwd",41,0
1009208,"Matt Rowell","2001-07-01",180,78,2020,"Gold Coast Suns","Mid",18,0
998511,"Josh Schoenfeld","1997-07-03",186,85,2020,"Gold Coast Suns","Gen Fwd",36,8
294643,"Alex Sexton","1993-12-03",186,82,2020,"Gold Coast Suns","Gen Fwd",6,75
1009380,"Jeremy Sharp","2001-08-13",189,81,2020,"Gold Coast Suns","Wing",37,0
280722,"Zac Smith","1990-02-22",206,100,2020,"Gold Coast Suns","Ruck",32,109
290832,"David Swallow","1992-11-19",185,87,2020,"Gold Coast Suns","Mid",24,97
281075,"Rory Thompson","1991-03-12",200,100,2020,"Gold Coast Suns","Key Def",16,86
1019157,"Luke Towey","1999-07-11",186,80,2020,"Gold Coast Suns","Gen Def",52,0
298524,"Lachie Weller","1996-02-23",181,83,2020,"Gold Coast Suns","Mid",14,47
291975,"Jarrod Witts","1992-09-13",209,111,2020,"Gold Coast Suns","Ruck",28,58
298289,"Peter Wright","1996-09-08",203,100,2020,"Gold Coast Suns","Key Fwd",30,42
1009253,"Lachie Ash","2001-06-21",187,83,2020,"GWS Giants","Gen Def",7,0
1008436,"Kieren Briggs","1999-10-06",200,103,2020,"GWS Giants","Key Fwd",32,0
1014038,"Callum M. Brown","2000-08-15",188,91,2020,"GWS Giants","Gen Def",46,0
1009708,"Jack Buckley","1997-12-17",194,87,2020,"GWS Giants","Wing",44,0
291797,"Matt Buntine","1993-10-19",189,84,2020,"GWS Giants","Gen Def",21,41
1006103,"Jye Caldwell","2000-09-28",183,84,2020,"GWS Giants","Mid-Fwd",5,0
293845,"Jeremy Cameron","1993-04-01",196,96,2020,"GWS Giants","Key Fwd",18,112
291969,"Stephen Coniglio","1993-12-15",182,87,2020,"GWS Giants","Mid",3,95
294508,"Aidan Corr","1994-05-17",195,97,2020,"GWS Giants","Key Def",35,59
1001396,"Isaac Cumming","1998-08-11",184,84,2020,"GWS Giants","Gen Def",13,0
1002251,"Brent Daniels","1999-03-09",170,76,2020,"GWS Giants","Gen Fwd",16,0
280804,"Phil Davis","1990-08-30",197,96,2020,"GWS Giants","Key Def",1,121
271015,"Matt de Boer","1990-03-10",189,87,2020,"GWS Giants","Mid",24,153
298111,"Jeremy Finlayson","1996-02-09",196,93,2020,"GWS Giants","Key Fwd",31,1
993902,"Matt Flynn","1997-09-13",200,106,2020,"GWS Giants","Ruck",30,0
1009528,"Tom Green","2001-01-23",191,89,2020,"GWS Giants","Mid",12,0
295344,"Toby Greene","1993-09-25",182,85,2020,"GWS Giants","Gen Fwd",4,117
999309,"Jackson Hately","2000-10-21",190,83,2020,"GWS Giants","Wing",9,0
295265,"Nick Haynes","1992-05-18",193,90,2020,"GWS Giants","Gen Def",19,81
1006148,"Bobby Hill","2000-02-09",175,70,2020,"GWS Giants","Gen Fwd",37,0
993107,"Harry Himmelberg","1996-05-08",194,92,2020,"GWS Giants","Key Fwd",27,16
993903,"Jacob Hopper","1997-02-06",187,87,2020,"GWS Giants","Mid",2,23
296984,"Tom Hutchesson","1995-04-04",178,76,2020,"GWS Giants","Gen Fwd",20,0
1008083,"Connor Idun","2000-07-29",191,94,2020,"GWS Giants","Key Def",39,0
270811,"Sam Jacobs","1988-04-10",202,104,2020,"GWS Giants","Ruck",10,174
290314,"Lachlan Keeffe","1990-04-14",204,102,2020,"GWS Giants","Key Def",25,40
296347,"Josh Kelly","1995-02-12",184,83,2020,"GWS Giants","Mid",22,84
291509,"Adam Kennedy","1992-07-12",182,80,2020,"GWS Giants","Wing",40,83
1004286,"Zac Langdon","1995-11-13",177,81,2020,"GWS Giants","Gen Fwd",17,0
290675,"Daniel Lloyd","1992-02-18",187,85,2020,"GWS Giants","Gen Fwd",38,7
280762,"Shane Mumford","1986-07-05",198,105,2020,"GWS Giants","Ruck",41,172
1006135,"Xavier O'Halloran","2000-07-11",186,86,2020,"GWS Giants","Wing",33,0
998205,"Harry Perryman","1998-12-19",184,82,2020,"GWS Giants","Wing",36,8
261374,"Sam J. Reid","1989-11-07",188,88,2020,"GWS Giants","Gen Def",50,43
1008123,"Jake Riccardi","1999-11-07",195,96,2020,"GWS Giants","Key Fwd",26,0
240700,"Heath Shaw","1985-11-27",183,88,2020,"GWS Giants","Gen Def",23,262
291792,"Tommy Sheridan","1993-10-28",187,82,2020,"GWS Giants","Wing",11,68
1002296,"Nick Shipley","1999-06-25",188,88,2020,"GWS Giants","Wing",34,0
998225,"Zach Sproule","1998-05-12",197,92,2020,"GWS Giants","Key Fwd",28,0
1007238,"Jake Stein","1994-01-17",195,95,2020,"GWS Giants","Key Def",42,0
998172,"Tim Taranto","1998-01-28",187,88,2020,"GWS Giants","Mid",14,14
1005247,"Sam Taylor","1999-05-05",196,93,2020,"GWS Giants","Key Def",15,0
280109,"Callan Ward","1990-04-10",187,84,2020,"GWS Giants","Mid",8,192
294305,"Lachie Whitfield","1994-07-18",187,81,2020,"GWS Giants","Gen Def",6,90
294685,"Zac Williams","1994-09-20",185,84,2020,"GWS Giants","Gen Def",29,76
280744,"Luke Breust","1990-11-11",184,84,2020,"Hawthorn","Gen Fwd",22,161
290889,"Keegan Brooksby","1990-04-27",197,99,2020,"Hawthorn","Ruck",47,14
210012,"Shaun Burgoyne","1982-10-21",186,90,2020,"Hawthorn","Gen Fwd",9,341
291327,"Jonathon Ceglar","1991-02-14",204,103,2020,"Hawthorn","Ruck",18,50
1000959,"James Cousins","1998-03-19",185,85,2020,"Hawthorn","Mid",46,3
1008550,"Will Day","2001-06-05",189,76,2020,"Hawthorn","Gen Def",30,0
260288,"James Frawley","1988-09-20",193,95,2020,"Hawthorn","Key Def",12,187
293738,"Sam Frost","1993-08-28",194,93,2020,"Hawthorn","Key Def",8,56
1003547,"Conor Glass","1997-09-28",189,86,2020,"Hawthorn","Wing",13,6
1006128,"Will Golds","2000-05-06",181,75,2020,"Hawthorn","Mid",45,0
1006159,"Damon Greaves","2000-04-25",186,82,2020,"Hawthorn","Gen Def",44,0
291351,"Jack Gunston","1991-10-16",193,87,2020,"Hawthorn","Key Fwd",19,149
1001043,"Oliver Hanrahan","1998-08-27",181,78,2020,"Hawthorn","Gen Fwd",41,0
993794,"Blake Hardwick","1997-02-05",181,80,2020,"Hawthorn","Gen Def",15,20
294077,"Michael Hartley","1993-06-07",199,100,2020,"Hawthorn","Key Def",27,37
291201,"Ricky Henderson","1988-09-11",188,89,2020,"Hawthorn","Wing",31,108
992462,"Daniel Howe","1995-12-04",191,89,2020,"Hawthorn","Wing",17,33
296254,"Jarman Impey","1995-07-09",178,82,2020,"Hawthorn","Gen Fwd",4,75
1005150,"Emerson Jeka","2001-09-18",197,87,2020,"Hawthorn","Key Fwd",39,0
998390,"Changkuoth Jiath","1999-06-13",185,80,2020,"Hawthorn","Gen Def",29,0
1004991,"Harry Jones","1999-03-15",185,83,2020,"Hawthorn","Mid-Fwd",40,0
1006030,"Jacob Koschitzke","2000-07-11",196,95,2020,"Hawthorn","Key Def",34,0
1000887,"Mitch Lewis","1998-10-14",198,98,2020,"Hawthorn","Key Fwd",2,0
1009421,"Finn Maginness","2001-02-23",189,82,2020,"Hawthorn","Mid",32,0
261323,"Ben McEvoy","1989-07-11",200,102,2020,"Hawthorn","Key Def",7,168
296452,"Darren Minchington","1993-12-09",179,80,2020,"Hawthorn","Gen Fwd",38,28
291856,"Tom Mitchell","1993-05-31",182,84,2020,"Hawthorn","Mid",3,87
1006314,"Dylan Moore","1999-08-04",176,76,2020,"Hawthorn","Gen Fwd",36,0
1008537,"Josh Morris","2001-11-07",186,76,2020,"Hawthorn","Gen Fwd",35,0
1000963,"Harry Morrison","1998-11-12",180,81,2020,"Hawthorn","Wing",1,1
1007124,"Conor Nash","1998-07-28",197,93,2020,"Hawthorn","Key Fwd",11,0
296041,"Tim O'Brien","1994-03-28",193,92,2020,"Hawthorn","Key Fwd",23,34
294613,"Jaeger O'Meara","1994-02-23",183,84,2020,"Hawthorn","Mid",10,50
291821,"Jonathon Patton","1993-05-20",198,101,2020,"Hawthorn","Key Fwd",25,77
1011873,"Harry Pepper","2001-08-09",181,84,2020,"Hawthorn","Gen Def",42,0
260710,"Paul Puopolo","1987-12-02",173,78,2020,"Hawthorn","Gen Fwd",28,148
1001024,"Ned Reeves","1998-10-31",208,102,2020,"Hawthorn","Ruck",43,0
1004919,"Jackson Ross","1999-06-22",193,81,2020,"Hawthorn","Key Fwd",37,0
998114,"Jack Scrimshaw","1998-09-04",193,90,2020,"Hawthorn","Gen Def",14,4
280969,"Tom Scully","1991-05-15",181,80,2020,"Hawthorn","Mid-Fwd",21,151
280737,"Liam Shiels","1991-04-29",183,85,2020,"Hawthorn","Mid",26,163
297566,"James Sicily","1995-01-06",186,87,2020,"Hawthorn","Gen Def",6,44
294877,"Isaac Smith","1988-12-30",188,83,2020,"Hawthorn","Mid-Fwd",16,157
280471,"Ben Stratton","1989-03-01",189,88,2020,"Hawthorn","Gen Def",24,146
1002590,"Mathew Walker","2000-02-14",188,85,2020,"Hawthorn","Gen Fwd",33,0
291962,"Chad Wingard","1993-07-29",183,83,2020,"Hawthorn","Gen Fwd",20,126
1002222,"James Worpel","1999-01-24",185,87,2020,"Hawthorn","Mid",5,0
1008855,"Oskar Baker","1998-05-25",184,84,2020,"Melbourne","Wing",33,0
1008139,"Toby Bedford","2000-05-27",178,70,2020,"Melbourne","Gen Fwd",12,0
291594,"Harley Bennell","1992-10-02",185,84,2020,"Melbourne","Gen Fwd",17,83
1014081,"Austin Bradtke","2000-05-27",204,91,2020,"Melbourne","Ruck",46,0
298279,"Angus Brayshaw","1996-01-09",187,87,2020,"Melbourne","Mid",10,36
290622,"Mitch Brown","1990-08-28",196,91,2020,"Melbourne","Key Fwd",38,40
1005330,"Kade Chandler","2000-01-13",174,77,2020,"Melbourne","Gen Fwd",37,0
1006106,"Kyle Dunkley","2000-06-20",185,80,2020,"Melbourne","Wing",48,0
1001438,"Bayley Fritsch","1996-12-06",188,82,2020,"Melbourne","Gen Fwd",31,0
290528,"Max Gawn","1991-12-30",208,107,2020,"Melbourne","Ruck",11,74
1001449,"Mitch Hannan","1994-03-09",189,86,2020,"Melbourne","Gen Fwd",19,20
297899,"James Harmes","1995-10-05",185,82,2020,"Melbourne","Gen Def",4,44
290160,"Michael Hibberd","1990-01-03",186,90,2020,"Melbourne","Gen Def",14,102
996692,"Marty Hore","1996-03-05",190,84,2020,"Melbourne","Gen Def",34,0
994385,"Jayden Hunt","1995-04-03",187,82,2020,"Melbourne","Gen Fwd",29,41
1009399,"Luke Jackson","2001-09-29",199,94,2020,"Melbourne","Key Fwd",6,0
281280,"Neville Jetta","1990-02-12",180,83,2020,"Melbourne","Gen Def",39,116
250222,"Nathan Jones","1988-01-20",180,85,2020,"Melbourne","Mid-Fwd",2,239
1013409,"James Jordon","2000-12-20",186,80,2020,"Melbourne","Mid",23,0
296209,"Kade Kolodjashnij","1995-08-09",190,86,2020,"Melbourne","Wing",16,70
298264,"Ed Langdon","1996-02-01",182,78,2020,"Melbourne","Wing",15,25
298281,"Jake Lever","1996-03-05",195,91,2020,"Melbourne","Key Def",8,56
298390,"Jay Lockhart","1996-02-03",177,75,2020,"Melbourne","Gen Def",41,0
281085,"Steven May","1992-01-10",193,100,2020,"Melbourne","Key Def",1,106
291533,"Tom McDonald","1992-09-18",194,99,2020,"Melbourne","Key Fwd",25,126
992472,"Oscar McDonald","1996-03-18",196,100,2020,"Melbourne","Key Def",28,37
280824,"Jake Melksham","1991-08-29",186,83,2020,"Melbourne","Gen Fwd",18,133
296420,"Alex Neal-Bullen","1996-01-09",182,80,2020,"Melbourne","Gen Fwd",30,34
1004695,"Aaron Nietschke","2000-05-26",184,82,2020,"Melbourne","Mid",27,0
996701,"Clayton Oliver","1997-07-22",187,85,2020,"Melbourne","Mid",13,35
298210,"Christian Petracca","1996-01-04",186,96,2020,"Melbourne","Mid",5,39
1008893,"Harrison Petty","1999-11-12",197,89,2020,"Melbourne","Key Fwd",35,0
1008541,"Kysaiah Pickett","2001-06-02",171,71,2020,"Melbourne","Gen Fwd",36,0
992644,"Braydon Preuss","1995-06-16",206,114,2020,"Melbourne","Ruck",21,8
1009378,"Trent Rivers","2001-07-30",188,85,2020,"Melbourne","Gen Def",24,0
296359,"Christian Salem","1995-07-15",183,81,2020,"Melbourne","Gen Def",3,46
1003546,"Joel Smith","1996-02-25",191,87,2020,"Melbourne","Key Def",44,3
1002282,"Charlie Spargo","1999-11-25",173,71,2020,"Melbourne","Gen Fwd",9,0
999391,"Tom Sparrow","2000-05-31",183,85,2020,"Melbourne","Mid",32,0
291819,"Adam Tomlinson","1993-08-10",194,96,2020,"Melbourne","Key Def",20,91
297990,"Aaron vandenBerg","1992-03-03",188,93,2020,"Melbourne","Wing",22,28
291902,"Jack Viney","1994-04-13",178,84,2020,"Melbourne","Mid",7,88
294675,"Josh Wagner","1994-06-24",189,84,2020,"Melbourne","Gen Def",42,23
993940,"Corey Wagner","1997-03-23",181,75,2020,"Melbourne","Mid-Fwd",40,8
993806,"Sam Weideman","1997-06-26",195,97,2020,"Melbourne","Key Fwd",26,10
298271,"Paul Ahern","1996-08-01",183,85,2020,"North Melbourne","Mid-Fwd",15,0
291861,"Jed Anderson","1994-02-02",179,81,2020,"North Melbourne","Mid",3,25
290787,"Shaun Atley","1992-09-13",189,87,2020,"North Melbourne","Gen Def",18,154
1004894,"Aiden Bonar","1999-03-08",188,87,2020,"North Melbourne","Gen Def",16,0
291867,"Ben Brown","1992-11-20",200,101,2020,"North Melbourne","Key Fwd",50,77
290246,"Tom Campbell","1991-11-02",201,105,2020,"North Melbourne","Key Fwd",42,42
